artist,country,city,latitude,longitude,address,state,state_pop
In:Aviate,United States,Saint George,37.104153,-113.584131,"Saint George, Washington County, Utah, United States",Utah,1729722
Converge,United States,Salem,42.5195292,-70.8967226,"Salem, Essex County, Massachusetts, 01970, United States",Massachusetts,6018664
Trap Them,United States,Salem,42.7884226,-71.2008933,"Salem, Rockingham County, New Hampshire, 03079, United States",New Hampshire,1218629
Sammy Hagar,United States,Salinas,36.6744117,-121.655037,"Salinas, Monterey County, California, United States",California,29950111
Gaza,United States,Salt Lake City,40.7596198,-111.886797,"Salt Lake City, Salt Lake County, Utah, United States",Utah,1729722
The Brobecks,United States,Salt Lake City,40.7596198,-111.886797,"Salt Lake City, Salt Lake County, Utah, United States",Utah,1729722
Wicked Innocence,United States,Salt Lake City,40.7596198,-111.886797,"Salt Lake City, Salt Lake County, Utah, United States",Utah,1729722
Los Lonely Boys,United States,San Angelo,31.4649685,-100.4405094,"San Angelo, Tom Green County, Texas, United States",Texas,17044714
Bitter End,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Blotted Science,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Butthole Surfers,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Christopher Cross,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Nothing More,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Ron Jarzombek,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Spastic Ink,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Steve Earle,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Upon a Burning Body,United States,San Antonio,29.4246002,-98.4951405,"San Antonio, Bexar County, Texas, United States",Texas,17044714
Adam Lambert,United States,San Diego,32.7174202,-117.162772,"San Diego, San Diego County, California, United States",California,29950111
Angels and Airwaves,United States,San Diego,32.7174202,-117.162772,"San Diego, San Diego County, California, United States",California,29950111
Antioch Arrow,United States,San Diego,32.7174202,-117.162772,"San Diego, San Diego County, California, United States",California,29950111
