album_id,artist,title,rating,votes,artist_id,master_id,main_release_id,release_country,year,album_length,tracks,release_type,genres,styles,artist_profile
21371,Black Cobra,Bestial,3.68,39,483386.0,107701,656188,US,2006,36.3,11,['Album'],['Rock'],"['Noise', 'Sludge Metal']","Black Cobra is a doom / sludge metal band from San Francisco, California.

The band was formed in 2002 by guitarist Jason Landrian (ex-[url=http://www.discogs.com/artist/605620-Cavity-3]Cavity[/url]) and drummer Rafa Martinez (ex-[a=16], [a=Acid King]).
"
21393,Mouth Of The Architect,The Ties That Blind,3.87,220,584636.0,27004,1044236,US,2006,66.13,6,['Album'],['Rock'],"['Doom Metal', 'Post-Metal', 'Post-Hardcore', 'Post Rock']","Mouth of the Architect is an american atmospheric sludge/post-metal band from Dayton, Ohio, creating music influenced by and similar to Neurosis, Isis, Pelican, Cult of Luna, and various post-metal bands.

Mouth of the Architect formed in 2003 with the lineup of Jason Watkins, Gregory Lahm, Dave Mann, Alex Vernon, and Derik Sommer. They released their first album Time and Withering in 2004 to positive reviews.

Soon after the band released a split with label mates Kenoma in 2006, Vernon left, leaving Lahm to record all the guitar parts on their second album The Ties That Blind which was released in August, and featured Brent Hinds of Mastodon on guest vocals on one track, and bass from Brian Cook of Botch, Russian Circles, and These Arms are Snakes. To support The Ties That Blind, the band toured extensively around the United States, first with These Arms Are Snakes in late 2006, then with 400 Blows and Unsane in May and June 2007.

Their latest album, Quietly, was recorded after Lahm in turn left the band, with Vernon returning alongside newcomer Steve Brooks to jointly handle guitars and vocals, with Kevin Schindel providing bass. Soon after the release of the album by Translation Loss Records, Vernon left yet again, with Schindel filling the guitar void.

Schindel, Vernon, Mann and Brooks have been members of the band Twelve Tribes at various points in the past.

Past Members:
Zach Pahl - Bass
[a2702482] - Bass, Vocals
[a5152762] - Guitars (2006)
[a584638] - Bass (2003-2006)
[a584640] - Guitars, Vocals (2003-2006, 2007-2008)
[a584637] - Guitars, Vocals (2003-2007)
[a740567] - Bass (2006)
[a537306] - Bass (2006)
[a922952] - Bass (2006, 2010)"
21400,The Velvet Teen,Elysium,4.16,29,999740.0,285075,1348158,Japan,2004,46.6,11,['Album'],['Rock'],"['Alternative Rock', 'Indie Rock']","Indie rock band from Santa Rosa, California. Formed in 2000 by Judah Nagler (vocals/guitar/keyboards) and Logan Whitehurst (drums/vocals); after releasing [i][r=11828772][/i] as [a=The Secret Band], they were joined by Joshua Staples (bass/vocals) in 2001. The trio signed to Portland-based label Slowdance Records and recorded their first album [i][r=2956219][/i] with producer [a=Chris Walla]. Weeks before their second album [i][r=1348158][/i] was released in 2004, Whitehurst announced that he was diagnosed with brain cancer and left the band to focus on treatment, as well as solo endeavor [a=Logan Whitehurst & The Junior Science Club]. Casey Deitz subsequently took over as drummer/vocalist.

Their third album [i][r=1348189][/i] was released in the summer of 2006 and marked a shift in the band's sound towards noise rock. Staples left the band in November 2006 to focus on his other band [a=The New Trust], and in December 2006, Whitehurst died at his home in Los Banos, California. Nagler announced in 2007 that the band would continue with Matthew Izen taking over guitar duties and Nagler switching to bass guitar. By early 2009, Staples rejoined The Velvet Teen and the quartet self-released the EP [i][r=3036404][/i] in late 2010.
"
21404,Zonaria,Infamy And The Breed,3.32,30,1267018.0,3567833,31462991,US,2007,0.0,12,"['Album', 'Promo']",['Rock'],['Melodic Death Metal'],"Melodic death black metal band from Umeå, Västerbotten (Sweden) formed 2001.

Current line-up
Emanuel ""Cebbe"" Isaksson: Drums 
Simon Berglund: Vocals, Guitar   
Caleb Bingham: Guitar   
Emil Nyström: Guitar  Nuquerna 

Former/Past members
Simon Carlén: Drums   
Claes-Göran Nydahl: Drums   
Gustav Svensson: Keyboards session member
Christoffer Wikström: Bass   
Markus Åkebo: Bass   
Johan Aronsson: Keyboards   
Jerry Ekman: Bass  [2005-2007] 
Mikael Hammarberg: Vocals   
Niklas Lindroth: Drums   
Karl Flodin: Bass  
"
21423,Blotted Science,The Machinations of Dementia,4.1,433,987543.0,584942,1163879,US,2007,57.2,16,['Album'],['Rock'],"['Thrash', 'Death Metal', 'Experimental']","Blotted Science is an instrumental technical metal supergroup headed by Ron Jarzombek (Watchtower, Spastic Ink), bassist Alex Webster (Cannibal Corpse) and drummer Hannes Grossmann (Solo, ex-Obscura, ex-Necrophagist). They started out under the name Machinations of Dementia, but after the departure of drummer Chris Adler, the band changed their name to Blotted Science."
21439,Band of Horses,Cease to Begin,3.67,549,424476.0,2361,1102795,US,2007,34.83,10,['Album'],['Rock'],['Indie Rock'],"Band of Horses, originally briefly known as Horses, is an American rock band formed in 2004 in Seattle by Ben Bridwell.

Years active: 2004 – present
"
21446,The Flaming Tsunamis,Fear Everything,3.7,43,1314196.0,1049409,3672730,US,2006,46.27,12,['Album'],['Rock'],"['Experimental', 'Hardcore', 'Ska']","Experimental hardcore band from New Haven, Connecticut."
21453,Divine Heresy,Bleed the Fifth,3.17,280,910383.0,212770,2017650,Australia,2007,38.8,10,['Album'],['Rock'],"['Thrash', 'Death Metal']","Death-metal influenced metalcore band, formed in 2005 by Dino Cazares. 
Years active: 2005-2015, 2022 - present

[b]Current line-up[/b]
Dino Cazares: Guitar, bass [since 2005] 
Lauren Hart: Vocals [since 2022]
Gabe Seeber: Drums [since 2022]

[b]Former members[/b]
Jose Maldonado: Vocals [2005]
John Sankey: Drums  [2005]
Tim Yeung: Drums [2006-2012]
Tommy ""Vext"" Cummings: Vocals  [2005-2008]
Joe Payne: Bass  [2007-2011; R.I.P. 2020]
Travis Neal: Vocals  [2008-2013]"
21454,Motion City Soundtrack,Even If It Kills Me,3.39,504,319670.0,136539,1170322,US,2007,43.6,13,['Album'],['Rock'],['Pop Rock'],"An American rock band from Minneapolis, Minnesota formed in 1997 and disbanded in 2016. Only two of the founding members are still a part of the lineup: lead vocalist and guitarist [a=Justin Pierre] and lead guitarist and backing vocalist [a=Joshua Cain]. The band also includes keyboardist and moog synthesist [a=Jesse Johnson (2)], bassist and backing vocalist [a=Matt Taylor (2)], and drummer [a=Tony Thaxton]"
21461,Helloween,Gambling with the Devil,3.57,356,252425.0,248479,2380003,Germany,2007,57.35,12,['Album'],['Rock'],['Heavy Metal'],"Power metal band from Hamburg, Germany.

Helloween are considered one of the pioneering power metal bands. The group was formed in 1983 by Kai Hansen (guitar/vocals), Michael Weikath (guitar), Markus Grosskopf (bass), and Ingo Schwichtenberg (drums), although only Weikath and Grosskopf have remained with the band  throughout its entirety.  

Members:
Kai Hansen (vocals/guitar): 1983 - 1988, 2017 - present
Ingo Schwichtenberg † (drums): 1983 - 1993
Michael Weikath (guitar): 1983 - present
Markus Grosskopf (bass): 1983 - present
Ralf Scheepers (session vocals): 1986
Michael Kiske (vocals): 1986 - 1993, 2017 - present
Roland Grapow (guitar): 1989 - 2001
Richie Abdel-Nabi (session drums): 1993
Andi Deris (vocals): 1993 - present
Uli Kusch (drums): 1994 - 2001
Mark Cross (drums): 2001 - 2003
Sascha Gerstner (guitar): 2002 - present
Mikkey Dee (session drums): 2003
Stefan Schwarzmann (drums): 2003 - 2005
Dani Löble (drums): 2005 - present

"
21465,Just Surrender,We're in Like Sin,2.99,37,2190314.0,1207842,7369510,US,2007,0.0,11,['Album'],['Rock'],"['Pop Punk', 'Emo']","Band from Dover Plains, New York, formerly known as [a2859162]."
21479,Mammatus,The Coast Explodes,3.95,22,565898.0,125154,1015383,US,2007,40.23,4,['Album'],['Rock'],"['Hard Rock', 'Psychedelic Rock', 'Prog Rock']","Psychedelic prog rock band from Corralitos, that formed in the beginning of 2005.

Current line-up (2015):
MammaNicky (Nicholas Emmert) - Guitar and Vocals
MammaChris (Chris Freels) - Bass
MammAaron (Aaron Emmert) - Drums"
21484,Ulrich Schnauss,Goodbye,3.53,33,22152.0,44993,999432,UK,2007,55.92,10,['Album'],"['Electronic', 'Rock']",['Downtempo'],"Ulrich Schnauss is a German composer, producer, remixer and musician, born 8 September 1977 in the northern harbour city of Kiel, known in Germany for sailing and its handball team. Based in London, he creates mainly downtempo, ambient and shoegazing, electronic music which calls to mind such diverse influences as Chapterhouse, My Bloody Valentine and LFO. After much unsigned work under some aliases, the CCO label saw fit to release his debut mini-album, ""Far Away Trains Passing By"". The album became a critical hit and gained more and more listeners through the next couple years as it seeped into the far East and America. Due to strong word-of-mouth and a devoted following, his follow-up album, ""A Strangely Isolated Place"", was an even bigger hit. He has also started branching out with collaborations and remixes with Longview, Mojave 3, I'm Not A Gun, Justin Robertson, The Zephyrs, and more.

2014-2020, Schnauss was a member of [a10343], and he debuted with the ""Cupdisc"" (ie. Mini Album) ""Mala Kunia"" in November that year, the start of ""The Quantum Years""."
21513,The Cat Empire,So Many Nights,3.46,56,267625.0,261245,1370670,Australia & New Zealand,2007,51.43,14,['Album'],"['Rock', 'Funk / Soul', 'Pop']",['Alternative Rock'],"Founded as a trio 1999 in Australia by Riebl, McGill and Monroe
Now line up as a 6 piece band with additional horns-section (""Empire Horns"")
Playing a really vivid mixture of Soul, Funk, Reggae, Hip-Hop and Latin music

Lineup: 
Felix Riebl : Vocals, Percussion
Oliver McGill : Piano, Keyboards
Grace Barbé : Bass, Vocals
Daniel Farrugia : Drums
Neda Rahmani : Percussion
Lazaro Numa : Trumpet, percussion
Ross Irwin : Trumpet, Flugelhorn
Kieran Conrau : Trombone
"
21522,Tom Waits,Real Gone,3.78,342,82294.0,14188,339492,Europe,2004,0.0,16,"['LP', 'Album']",['Rock'],"['Blues Rock', 'Lo-Fi', 'Experimental']","Born December 7th. 1949, in Pomona, California. Tom Waits first album, ""Closing Time"", was released in 1973. A contemporary artist, Waits is mostly known for his lyrical and poetical songwriting and raspy gravelly voice.

His own inspiration is rooted in early blues and beat poetry with influences like [a=Howlin' Wolf] and [a=Jack Kerouac]. Apart from music, Waits also has a strong presence in movies. He has appeared in works by Francis Ford Coppola, the Coen Brothers, Jim Jarmusch, Terry Gilliam, and Robert Altman.

Previously worked as a dishwasher at Napoleone Pizza House in San Diego, California before being promoted to pizza chef."
21539,High on Fire,Death Is This Communion,3.89,706,277067.0,55169,1066374,US,2007,56.7,11,['Album'],['Rock'],"['Stoner Rock', 'Doom Metal', 'Heavy Metal']","High on Fire is an American heavy metal band from Oakland, California that was formed in the late summer of 1998 by Matt Pike, Des Kensel, and George Rice. The band has released nine studio albums and won a 2019 Grammy award for ""Best Metal Performance"" for the song ""Electric Messiah"".

Current lineup:
[a290985] – guitars, vocals (1998–present)
[a851099] – bass (2006–present)
[a=Coady Willis] – drums (2021–present)

Former members:
[a420841] – drums (1998–2019)
[a594935] – bass (1998–2004)
[a234856] – bass (2004–2006)
[a1042571] – drums (2019–2021)
"
21548,Falling Up,Exit Lights,2.88,37,343550.0,914054,7728140,US,2006,53.77,13,"['Album', 'Promo']",['Rock'],[],"Falling Up was an American Christian rock band from Albany, Oregon, formed in October 2001.
They were signed to BEC Recordings in 2003 after a recommendation from friends in the band Kutless.
Years active:
2001–2016
"
21571,Submersed,Immortal Verses,3.19,51,1214255.0,0,2620106,US,2007,48.58,12,['Album'],['Rock'],"['Alternative Rock', 'Grunge']","Last Line-Up:
Donald Carpenter – Vocals
Garrett Whitlock – Drums
TJ Davis – Guitar
Kelan Luker – Bass

Officially disbanded.
"
21581,Sara Bareilles,Little Voice,3.77,118,1087831.0,93750,1613109,US,2007,49.0,12,['Album'],"['Rock', 'Pop']","['Soft Rock', 'Pop Rock']","American Singer-songwriter and Pianist.

Born December 7, 1979 in Eureka, California, United States."
21582,Number One Gun,Promises for the Imperfect,3.25,22,346712.0,3590345,1006344,US,2005,35.4,10,['Album'],['Rock'],"['Emo', 'Pop Rock']","Emo rock band from Chico, California. Active 2002–2014."
21585,The Spill Canvas,"No Really, I'm Fine",3.38,83,1026050.0,1154658,2437292,US,2007,42.58,12,"['Album', 'Stereo']",['Rock'],['Punk'],"American emo acoustic band from Sioux Falls, South Dakota, formed in 2002."
21586,Jimmy Eat World,Chase This Light,3.3,941,82079.0,196722,1102757,US,2007,40.15,11,['Album'],['Rock'],['Emo'],"Alternative rock band from Mesa, Arizona, USA.
Formed 1993.

Current members:
Jim Adkins - Vocals/Guitar (1993-)
Tom Linton - Backing vocals/Rhythm guitar (1993-)
Zach Lind - Drums/Programming (1993-)
Rick Burch - Bass (1995-)

Former members:
Mitch Porter - Bass (1993-1995)"
21587,Emery,I'm Only A Man,3.02,549,292864.0,1914984,16857795,US,2020,45.3,11,"['LP', 'Special Edition', 'Stereo']",['Rock'],"['Alternative Rock', 'Emo']","Emery is a five-piece rock band from Rock Hill, South Carolina currently signed to Tooth & Nail Records and based in Seattle, Washington. Emery was founded in Rock Hill, South Carolina with the original lineup consisting of Toby Morrell, Devin Shelton, Matt Carter, Josh Head, Joel Green and Seth Studley. Emery moved to Seattle in order to reach a more music centered scene."
21587,Emery,I'm Only A Man,3.02,549,292864.0,843046,2120072,US,2007,47.88,11,['Album'],['Rock'],['Post-Hardcore'],"Emery is a five-piece rock band from Rock Hill, South Carolina currently signed to Tooth & Nail Records and based in Seattle, Washington. Emery was founded in Rock Hill, South Carolina with the original lineup consisting of Toby Morrell, Devin Shelton, Matt Carter, Josh Head, Joel Green and Seth Studley. Emery moved to Seattle in order to reach a more music centered scene."
21600,The Acacia Strain,...And Life Is Very Long,2.67,278,612956.0,0,1797872,US,2002,47.1,10,['Album'],['Rock'],['Metalcore'],"Metalcore/Deathcore band from Chicopee, Massachusetts formed in 2001.

Lineup:
Vincent Bennett - Vocals
Griffin Landa - Bass
Devin Shidaker - Guitar
Mike Mulholland - Guitar
Matt Guglielmo - Drums"
21602,The Acacia Strain,3750,3.23,426,612956.0,64079,997421,US,2004,29.25,9,['Album'],['Rock'],['Deathcore'],"Metalcore/Deathcore band from Chicopee, Massachusetts formed in 2001.

Lineup:
Vincent Bennett - Vocals
Griffin Landa - Bass
Devin Shidaker - Guitar
Mike Mulholland - Guitar
Matt Guglielmo - Drums"
21603,The Agony Scene,Get Damned,2.97,146,299872.0,247052,1524524,Germany,2007,0.0,11,"['Album', 'Promo']",['Rock'],"['Hardcore', 'Death Metal', 'Metalcore', 'Melodic Death Metal']","The Agony Scene is an American heavy metal band from Tulsa, Oklahoma, United States. Formed in 2000, the group currently consists of vocalist Mike Williams, guitarists Chris Emmons and Brian Hodges, and bassist Jay White.

On October 8, 2008, Mike Williams confirmed that the band had broken up early in that year.

The band had released three albums, one on Solid State Records, one on Roadrunner Records, and one on Century Media Records. They had been signed to Abacus Records for a while until it folded.

On August 10, 2016, the band announced that they were working on a new EP. On November 26, 2016, the band announced that they were not going to release an EP but rather release a full-length record, as well as tour extensively following its completion.

On April 25, 2018, the band announced that they have signed to Outerloop Records and will release a full-length album, Tormentor, released on July 20, 2018, their first full-length in 10 years."
21633,Bruce Springsteen,Magic,3.61,299,219986.0,27187,1331782,US,2007,47.8,12,['Album'],['Rock'],"['Rock & Roll', 'Pop Rock']","Born: September 23, 1949, Long Branch, New Jersey, USA. 

Nicknamed ""The Boss"", Springsteen is an American singer-songwriter and rock musician, widely known for his brand of poetic lyrics, his Jersey Shore roots, his distinctive voice, and his lengthy and energetic stage performances. He released his first album in 1973. The backing group that played for him is called [a=The E-Street Band]. Inducted into Rock And Roll Hall of Fame (Performer) and Songwriters Hall of Fame in 1999.

Older brother of [a=Pamela Springsteen]. Married [a=Patti Scialfa] on June 8, 1991. On July 25, 1990, Scialfa gave birth to the couple's first child, [a=Evan James Springsteen]. "
21650,Paths Of Possession,Promises in Blood,3.38,37,242890.0,331232,2849694,US,2005,48.0,12,['Album'],['Rock'],['Death Metal'],"Formed in 1999 by Randy Buttman (Silhaven), Jay Fossen, Erin ""Goat"" Fuller (Cryptic Winds) and Richard Brunelle (ex-Morbid Angel), as Swollen, Paths of Possession is a solid mix of traditional heavy metal with influences of Swedish melodic death metal. Paths of Possession independently released their first CD-r demo, Legacy in Ashes, in 2000.

Following the release of Legacy of Ashes, Erin left the band to join Hell on Earth and was replaced by Brian Ridley (Cancerslug) in 2002. Soon after, Paths of Possession was approached by Keith ""Splattergod"" Suchland (Splattergod Records, Eviscerated Zombie Tampon) about releasing their next CD. It was mutually decided that they and Dark Faith would release a split EP, with each band contributing six songs.

While working on the split, Buttman was asked to join Withered Earth in late 2002, officially doing so in January 2003, resulting in the band going on hiatus and the split being put on hold. Following the release of Withered Earths' Of Which They Bleed, the band broke up and Buttman returned to Tampa and set about resurrecting the dormant Paths of Possession.

As their then vocalist, Bill, had relocated to New York, Buttman asked his friend, George ""Corpsegrinder"" Fisher (vocalist of Cannibal Corpse) to take over the vocal position. The new line-up then opted to record their six songs in Ozone Studios, St. Petersburg, Florida, finishing in September 2003. The result was entitled The Crypt of Madness and released on Splattergod Records, limited to 1000 copies. Plans were then made between the band and Splattergod to release their full length CD in late 2004 / early 2005.

Soon following the split's release, in early 2004, Richard Brunelle was replaced by current guitarist Jack Goodwin, and drummer Brian Ridley left to rejoin Cancerslug. Nick Goodyear (Dark Faith) stepped in to take over the drumming duties. Paths of Possession debuted their new/current lineup at the second Gathering of Lowlifes Festival on April 9 2005, appearing with the newly reformed Hallow's Eve as well as Dark Faith, Gardy Loo and Eviscerated Zombie Tampon.

It was also during this time that Metal Blade Records owner Brian Slagel, after hearing The Crypt of Madness, approached Fisher about signing Paths of Possession, which came about in 2005. Paths of Possession entered Mana Recording Studios / Razzor Media in St. Petersburg, Florida to record Promises in Blood, with renowned metal producer Erik Rutan. 

They followed this up with 2007's ""The End of the Hour"".


Current line-up
George ""Corpsegrinder"" Fisher - Vocals (Cannibal Corpse, Monstrosity (US))
Jay Fossen - Guitar
Jack Goodwin - Guitar
Randy Butman - Bass, Vocals (Silhaven)
Nick Goodyear - Drums (Lunar Reign, Dark Faith (US))

Former/past member(s)
Guitars:
Richard Brunelle (Morbid Angel)

Drums:
Erin Fuller (Hell on Earth, Trial by Stone, Cryptic Winds)
Chad (Silhaven)
Bill (Rehearsals only)
Brian Ridley (2002 - 2004) (Necrotomy (US), Johnny Black and the J-Birds, Cancerslug, Southern Blood, Barley Beast)
"
21651,Paths Of Possession,The End of the Hour,3.12,32,242890.0,249749,2283516,US,2007,45.28,10,['Album'],['Rock'],['Death Metal'],"Formed in 1999 by Randy Buttman (Silhaven), Jay Fossen, Erin ""Goat"" Fuller (Cryptic Winds) and Richard Brunelle (ex-Morbid Angel), as Swollen, Paths of Possession is a solid mix of traditional heavy metal with influences of Swedish melodic death metal. Paths of Possession independently released their first CD-r demo, Legacy in Ashes, in 2000.

Following the release of Legacy of Ashes, Erin left the band to join Hell on Earth and was replaced by Brian Ridley (Cancerslug) in 2002. Soon after, Paths of Possession was approached by Keith ""Splattergod"" Suchland (Splattergod Records, Eviscerated Zombie Tampon) about releasing their next CD. It was mutually decided that they and Dark Faith would release a split EP, with each band contributing six songs.

While working on the split, Buttman was asked to join Withered Earth in late 2002, officially doing so in January 2003, resulting in the band going on hiatus and the split being put on hold. Following the release of Withered Earths' Of Which They Bleed, the band broke up and Buttman returned to Tampa and set about resurrecting the dormant Paths of Possession.

As their then vocalist, Bill, had relocated to New York, Buttman asked his friend, George ""Corpsegrinder"" Fisher (vocalist of Cannibal Corpse) to take over the vocal position. The new line-up then opted to record their six songs in Ozone Studios, St. Petersburg, Florida, finishing in September 2003. The result was entitled The Crypt of Madness and released on Splattergod Records, limited to 1000 copies. Plans were then made between the band and Splattergod to release their full length CD in late 2004 / early 2005.

Soon following the split's release, in early 2004, Richard Brunelle was replaced by current guitarist Jack Goodwin, and drummer Brian Ridley left to rejoin Cancerslug. Nick Goodyear (Dark Faith) stepped in to take over the drumming duties. Paths of Possession debuted their new/current lineup at the second Gathering of Lowlifes Festival on April 9 2005, appearing with the newly reformed Hallow's Eve as well as Dark Faith, Gardy Loo and Eviscerated Zombie Tampon.

It was also during this time that Metal Blade Records owner Brian Slagel, after hearing The Crypt of Madness, approached Fisher about signing Paths of Possession, which came about in 2005. Paths of Possession entered Mana Recording Studios / Razzor Media in St. Petersburg, Florida to record Promises in Blood, with renowned metal producer Erik Rutan. 

They followed this up with 2007's ""The End of the Hour"".


Current line-up
George ""Corpsegrinder"" Fisher - Vocals (Cannibal Corpse, Monstrosity (US))
Jay Fossen - Guitar
Jack Goodwin - Guitar
Randy Butman - Bass, Vocals (Silhaven)
Nick Goodyear - Drums (Lunar Reign, Dark Faith (US))

Former/past member(s)
Guitars:
Richard Brunelle (Morbid Angel)

Drums:
Erin Fuller (Hell on Earth, Trial by Stone, Cryptic Winds)
Chad (Silhaven)
Bill (Rehearsals only)
Brian Ridley (2002 - 2004) (Necrotomy (US), Johnny Black and the J-Birds, Cancerslug, Southern Blood, Barley Beast)
"
21675,Falling Up,Captiva,3.33,86,343550.0,914080,7728300,US,2007,0.0,12,"['Album', 'Promo']",['Rock'],"['Alternative Rock', 'Nu Metal']","Falling Up was an American Christian rock band from Albany, Oregon, formed in October 2001.
They were signed to BEC Recordings in 2003 after a recommendation from friends in the band Kutless.
Years active:
2001–2016
"
21683,The American Analog Set,From Our Living Room To Yours,3.78,23,64767.0,12152,454489,US,1997,44.68,8,['Album'],['Rock'],"['Indie Rock', 'Slowcore']","American post rock/slowcore band founded in 1995 in Fort Worth, Texas and based in Austin, Texas."
21691,Walls of Jericho,All Hail The Dead,3.32,56,534848.0,215967,947836,US,2004,35.02,13,['Album'],['Rock'],['Hardcore'],"Walls of Jericho is a metalcore band from Detroit, MI. They named themselves in honor of an album by metal band [a=Helloween]. They formed in September of 1998."
21696,Blood Tsunami,Thrash Metal,2.93,22,1444918.0,181846,1782111,Europe,2007,42.9,8,['Album'],['Rock'],"['Thrash', 'Death Metal']","Thrash metal band from Oslo, Norway. Started in 2004 by [a=Peter Michael Kolstad Vegem] after leaving the band [a=Hellride]."
21697,Blood Red Throne,Affiliated With The Suffering,3.63,41,260101.0,185541,1952833,Netherlands,2003,38.97,11,"['Album', 'Limited Edition']",['Rock'],['Death Metal'],"Norwegian Death Metal band Blood Red Throne was created in 1998 by Tchort (guitar, Ex-Emperor) and Død (guitar). Freddy 'Fred the Shred' Bolsø (drums) and Erlend Caspersen (bass) soon joined the band and with help from studio vocalists Ronny Thorsen and Vidar Helseth the band recorded the demo ""DeathMix 2000"" in 2000. They got a few offers and decided to sign with Hammerheart Records. 

Two weeks before the recording of their debut album, ""Monument of Death"", they were joined by Mr. Hustler (vocals). The album was released in 2001 and included a limited edition package called 'The Suicide Kit' which not only contained the actual album, but also a printed razorblade and a poster. The kits were hand numbered in the band member's own blood. 

In May 2002 a compilation album entitled ""A Taste for Blood"" was released. It included material from ""DeathMix 2000"" and a cover song by Massacre plus more. Shortly after Freddy Bolsø had to leave the band due to work commitments but he was quickly replaced by Espen 'Beist' Antonsen from Norwegian Black Metal band Slagmark. The band also played at Inferno Festival together with label mates Exmortem. 

In 2003 ""Affiliated with the Suffering"" was released and afterwards they signed a world wide multi-album deal with Earache Records. Their fourth release called ""Altered Genesis"" was released in 2005, the last with Mr. Hustler on vocals.

New vocalist Vald joined in 2006, together with permanent drummer Anders Haave. The first album with this lineup, ""Come Death"", was released in 2007. Following this album, the last Earache Records album to be released was ""Souls of Damnation"" in 2009. After this release, Tchort decided to have a break to focus on his family and work. Nevertheless, the band went out on their first headliner European Tour in October 2009 with Hate. This was the first tour with only Død on guitar. 
Anders decided to leave the band late 2009. He was replaced with the Swedish wonder boy, Emil Wiksten.

Ivan ""Meathook"" Gujic joined as a session guitarist in 2010, and they played their first ever show in Mexico, featuring Mr. Hustler on vocals (as Vald could not make the trip).
One of Blood Red Throne's career highlights happened at the end of 2010, when they went on tour with Dimmu Borgir and Enslaved across the United States and Canada.

In 2011 Meathook became a permanent member, they signed with Sevared Records, and released their 6th studio album Brutalitarian Regime. They also toured the US and Canada again, this time with Grave.

Erlend Caspersen and Vald decided to leave due to family and work related issues in October 2011. They were replaced by Ole Bent Madsen on bass guitar and Yngve ""Bolt"" Christiansen on vocals December 2011. 

In 2012, they toured with Suffocation in Europe, and also played Hellfest festival in France.

Their new self-titled album will be released in May 2013."
21702,Scars of Tomorrow,Rope Tied to the Trigger,3.46,25,701954.0,1250301,3824657,US,2004,0.0,11,['Album'],['Rock'],['Metalcore'],"Scars Of Tomorrow is as metalcore as they come from Orange County, California, USA. They create a fresh approach to pulverizing yet melodic mosh metal with harmony-laden musical interludes."
21704,Remembering Never,God Save Us,3.18,49,363940.0,418949,2897019,US,2006,37.55,14,['Album'],['Rock'],['Metalcore'],"Metalcore band from Fort Lauderdale, FL.

Peter Kowalsky: Vocals
Devin Estep: Guitar
Steve Vazquez: Bass
Daniel Burger: Drums"
21706,Premonitions of War,Left in Kowloon,3.79,36,882738.0,2537746,1025399,US,2004,26.32,12,['Album'],['Rock'],"['Hardcore', 'Grindcore', 'Deathcore']","Deathcore/Metalcore tech band from Toledo, OH."
21708,Madball,Legacy,3.32,54,281031.0,121127,2183411,US,2005,33.55,16,['Album'],['Rock'],['Hardcore'],"Madball is a New York-based hardcore/punk band that originated in 1988 as a side-project of Agnostic Front. 
Agnostic Front's frontman Roger Miret would let his younger brother, Freddy ""Madball"" Cricien take the microphone on lead vocals during Agnostic Front shows and that is where it started.
Madball's first few gigs consisted of un-used Agnostic Front songs.

Upon founding the band consisted of 
Roger Miret on bass, Vinnie Stigma on guitar, Will Shepler on drums, and vocalist Freddy Cricien.
After years of playing regional shows in and around the New York area, a second guitarist, Matt Henderson, would join the band. 

One year later Roger Miret left the band, and was replaced by bassist Hoya Roc — a good friend of Freddy Cricien — who was looking for a new band to play with.
The new incarnation of the band was signed by Roadrunner Records in 1994. Touring steadily, the band built a sizable fan base outside their hometown.

1995 saw the band participating in the N.Y.H.C. Documentary. Extensive interviews were conducted with Freddy as well as a performance on July 29th, 1995 at the now defunct ""Coney Island High"". Freddy's brother, Roger, broke several vertebrae in his back at that show, requiring him to be in traction for the better part of a year.

The band briefly broke up from early 2001 until late 2002. This lineup of Freddy Cricien, Hoya Roc, Mitts (ex-Skarhead), and Rigg Ross (ex-Hatebreed) began touring and recording at the end of 2002.  In 2004 they released their first output after they broke-up the ""N.Y.H.C. EP"" via small diy labels Thorp (USA) & GSR Records (Europe). After that the band released their comeback album ""Legacy"" via Ferret Records (USA) and Roadrunner (Europe) in 2005 and it was a great success. Multiple tours (especially Europe) followed."
21710,Living Sacrifice,Reborn,4.04,121,204003.0,362807,11786023,US,1997,0.0,12,"['Album', 'Stereo']",['Rock'],"['Groove Metal', 'Metalcore']","Christian metal band that formed in September 1989 in Little Rock, Arkansas, U.S.

The band began as a more thrash metal/death metal-oriented band with original vocalist Darren Johnson. They took on more of a groove metal/metallic hardcore sound beginning with [i]Reborn[/i] (1997), original guitarist Bruce Fitzhugh's first album on vocals.

Living Sacrifice broke up in 2003, reunited in February 2008, and has been sporadically active since."
21718,Foxy Shazam,The Flamingo Trigger,3.66,226,1387104.0,2848879,2685889,US,2005,37.12,12,['Album'],['Rock'],"['Garage Rock', 'Avantgarde', 'Post-Hardcore', 'Math Rock']","American rock band from Cincinnati, Ohio, formed in 2004. Musically influences of Experimental rock, Post-hardcore, Soul and Progressive rock.

Line-up:
Eric Nally - lead vocalist
The Persistent Savage - bass
Schuyler Vaughn ""Sky"" White - keyboards
Devin Williams - guitar
Alex Nauth - horns, backing vocals
Teddy Aitkins - drums"
21724,Puddle of Mudd,Famous,2.46,162,262019.0,396562,1099293,US,2007,38.38,11,['Album'],['Rock'],['Hard Rock'],"Alternative Rock (Modern Rock) band formed in Kansas City, Missouri.

Current (2017) Line-up:

Wes Scantlin – lead vocals (1991–present), rhythm guitar (1991–2011, 2014–present)
Dave Moreno – drums, backing vocals (2005; 2014–present)
Matt Fuller - lead guitar (2012; 2014-present)
Michael John Adams – bass guitar, backing vocals (2014–present)
"
